SNO,dimension,bandgap1 ,bandgap2 ,dielectric_constant_1,dielectric_constant_2,mol_wt_1,mol_wt_2,size,temperature,work_function_1,work_function_2,volt,wavelength,responsivity
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,374.0093503,14.90602706
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,380,13.60624991
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,386,12.39052428
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,392,11.47562449
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,398,9.892834892
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,404,8.92644594
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,410,7.605852065
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,416,6.969369371
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,422,6.476294471
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,428,6.249786914
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,434,6.290328106
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,440,6.013402243
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,446,6.169839605
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,452,6.12081265
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,458,6.017427182
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,464,6.065088829
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,470,6.072598981
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,476,5.797296164
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,482,5.566647236
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,488,4.864209922
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,494,4.967568331
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,500,5.612770814
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,506,5.614465066
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,512,5.593501757
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,518,4.663659774
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,524,4.61367225
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,530,4.496629916
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,536,4.503686257
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,542,4.516080732
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,548,4.987437498
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,554,4.940898703
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,560,4.500931539
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,566,4.572407325
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,572,4.553137039
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,578,4.543797731
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,584,4.633744451
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,590,4.526250299
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,596,4.937755764
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-4,602,5.083102689
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,296,13.03839599
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,302,13.03665735
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,308,13.36273195
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,314,13.51294496
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,320,13.6962457
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,326,13.99851809
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,332,13.99971929
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,338,14.10382293
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,344,14.19991911
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,350,14.60756091
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,356,15.20677504
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,362,15.38721201
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,368,16.56560394
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,374,16.10399998
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,380,14.60624995
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,386,13.12354853
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,392,12.45741793
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,398,10.90208569
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,404,9.968738532
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,410,8.593833534
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,416,7.807863731
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,422,7.484415424
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,428,7.40327429
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,434,7.424036323
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,440,6.98389596
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,446,7.387941169
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,452,7.441377995
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,458,7.045558302
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,464,7.072264006
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,470,7.048330285
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,476,6.779560785
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,482,6.657277599
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,488,5.855358088
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,494,5.955808422
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,500,6.508887905
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,506,6.610409408
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,512,6.491174488
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,518,5.765415673
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,524,5.592038092
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,530,5.551309758
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,536,5.538117869
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,542,5.501088959
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,548,5.89217359
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,554,5.95026865
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,560,5.474257383
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,566,5.637379862
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,572,5.663215501
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,578,5.596069802
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,584,5.625772268
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,590,5.531056522
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,596,5.984981102
8,2,3.36,0,22.5,1,172.12,107.87,10.5,30,4.25,5.1,-5,602,6.077548904
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,244.6331024,0.476977087
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,251.4816892,0.463538417
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,258.3163837,0.383694216
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,265.1605743,0.349241138
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,272.0089853,0.334961891
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,278.8413937,0.244190199
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,285.6834741,0.199650204
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,292.5313575,0.182849229
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,299.3781859,0.161004795
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,306.2257176,0.142522667
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,313.0741287,0.128243421
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,319.9227155,0.11480475
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,326.7716541,0.103047233
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,333.6221754,0.098854902
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,340.4728725,0.095503148
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,347.3214594,0.082064478
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,354.1730357,0.082915606
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,361.0230294,0.076201546
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,367.8742541,0.075371521
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,374.7238961,0.066976309
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,381.5754725,0.067827436
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,388.4270489,0.068678564
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,395.2784494,0.068689115
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,402.1302016,0.070380819
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,408.981778,0.071231946
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,415.8330027,0.070401921
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,422.6829964,0.063687862
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,429.5336935,0.060336108
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,436.3842147,0.056143777
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,443.2357911,0.056994905
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,450.0873675,0.057846032
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,456.9389438,0.05869716
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,463.7905202,0.059548287
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,470.6420966,0.060399415
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,477.493673,0.061250542
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,484.3452493,0.06210167
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,491.1968257,0.062952797
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,498.0484021,0.063803925
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,504.8999785,0.064655052
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,511.7515548,0.06550618
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,518.6031312,0.066357307
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,525.4547076,0.067208435
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,532.306284,0.068059562
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,539.1578603,0.06891069
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,546.0094367,0.069761817
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,552.8610131,0.070612945
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,559.7125895,0.071464072
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,566.5641658,0.0723152
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,573.4157422,0.073166327
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,580.2673186,0.074017455
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,587.118895,0.074868582
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,593.9704713,0.07571971
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,600.8220477,0.076570837
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,607.6736241,0.077421965
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,614.5252005,0.078273092
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,621.3767768,0.07912422
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,628.2283532,0.079975347
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,635.0799296,0.080826475
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,641.931506,0.081677602
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,648.7830823,0.08252873
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,655.6346587,0.083379857
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,662.4862351,0.084230985
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,669.3378115,0.085082112
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,676.1893878,0.08593324
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,683.0409642,0.086784367
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,689.8925406,0.087635495
9as grown,2,5.4,0,12.5,0,362.5,0,8.64,30,4.25,4.7,-2,696.4326817,0.088447934
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,249.9044656,1.856141274
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,255.1617606,1.679437358
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,258.8593292,1.490351646
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,264.120405,1.33172012
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,270.9607268,1.278774363
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,276.2068552,1.048693849
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,280.2081216,0.822661466
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,285.788634,0.702314851
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,292.6282524,0.646006788
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,299.4608367,0.556075672
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,306.2928934,0.463622826
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,313.1304016,0.397227847
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,319.9768782,0.373702261
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,326.8172,0.320756503
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,333.6566425,0.263607864
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,340.5029433,0.239241701
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,347.3520578,0.22832476
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,354.2001171,0.212364361
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,361.0458903,0.185476469
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,367.8934221,0.166994341
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,374.7421848,0.154396247
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,381.5909475,0.141798154
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,388.4416446,0.138446399
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,395.2933969,0.140138103
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,402.145325,0.142670383
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,408.9933843,0.126709984
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,415.8430263,0.118314772
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,422.6926683,0.10991956
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,429.5437171,0.108248958
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,436.3938866,0.102375475
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,443.245463,0.103226603
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,450.0970394,0.10407773
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,456.9486158,0.104928858
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,463.8001921,0.105779985
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,470.6517685,0.106631113
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,477.5033449,0.10748224
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,484.3549213,0.108333368
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,491.2064976,0.109184495
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,498.058074,0.110035623
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,504.9096504,0.11088675
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,511.7612268,0.111737878
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,518.6128031,0.112589005
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,525.4643795,0.113440133
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,532.3159559,0.11429126
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,539.1675323,0.115142388
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,546.0191086,0.115993515
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,552.870685,0.116844643
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,559.7222614,0.11769577
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,566.5738378,0.118546898
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,573.4254141,0.119398025
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,580.2769905,0.120249153
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,587.1285669,0.12110028
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,593.9801432,0.121951408
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,600.8317196,0.122802535
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,607.683296,0.123653663
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,614.5348724,0.12450479
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,621.3864487,0.125355918
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,628.2380251,0.126207045
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,635.0896015,0.127058173
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,641.9411779,0.1279093
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,648.7927542,0.128760428
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,655.6443306,0.129611555
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,662.495907,0.130462683
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,669.3474834,0.13131381
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,676.1990597,0.132164938
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,683.0506361,0.133016065
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,689.9022125,0.133867193
9Annealed,2,5.4,0,12.5,0,362.5,0,12.51,500,4.25,4.7,-2,696.4423536,0.134679633
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,200,0.000646797
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,206,0.000651977
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,212,0.000671632
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,218,0.000652697
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,224,0.000654352
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,230,0.000643749
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,236,0.000653287
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,242,0.000658515
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,248,0.000632625
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,254,0.000624712
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,260,0.000559283
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,266,0.000561308
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,272,0.000546024
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,278,0.000363261
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,284,0.000288946
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,290,0.000150485
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,296,0.000109316
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,302,8.14E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,308,5.18E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,314,5.11E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,320,4.07E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,326,3.32E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,332,2.85E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,338,2.32E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,344,2.50E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,350,1.85E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,356,1.85E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,362,1.56E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,368,9.96E-06
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,374,1.31E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,380,8.38E-06
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,386,1.45E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,392,1.56E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,398,9.59E-06
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,404,1.19E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,410,8.93E-06
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,416,1.17E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,422,1.21E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,428,7.85E-06
